(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,tag_count,rating_count,time,star_level,Users_reviews,Critic reviews,Director_stars,Budget,Gross US/Canada,Opening Weekend,Gross Worldwide,Sentiment,rating
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,17.0,14400.0,8.6,56,10,6.9,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,7.1,62,42,7.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,6.6,3,3,4.9,1.1986844707535193e-16,0.0,0.0,-0.5040092951131239,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,2.0,3600.0,7.3,221,217,6.9,-0.6077670183183799,-0.06288581435358782,-0.48526978393570636,-0.0600626896429355,0.0,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,7.0,3600.0,6.8,6,1,6.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.75
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,3.0,3600.0,7.0,42,21,6.2,1.1986844707535193e-16,0.0,0.0,-0.509447641506316,0.0,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,0.0,0.0,3600.0,4.8,24,10,7.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,1.0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2015,0.0,0.0,7200.0,6.4,659,477,7.5,5.15190546555405,1.0659315002893877,1.5488238832312207,1.0157512519090948,0.0,2.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0.0,0.0,3600.0,5.5,18,0,5.3,-0.31817454706222414,0.0,0.0,0.0,0.0,2.5
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.3,19,76,6.7,1.1986844707535193e-16,-0.6879126277902868,-0.6222619847439667,-0.5096459158442226,0.0,5.0
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,4.4,197,65,6.3,0.0035948654446154894,0.6454422643518364,0.9395987523012939,0.27540657256359463,0.0,2.75
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,7200.0,7.1,29,14,7.5,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,7.0,24,87,6.4,1.1986844707535193e-16,-0.6873924917909594,-0.6224571318277474,-0.5012964564200171,0.0,1.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1993,0.0,0.0,3600.0,7.5,22,18,5.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2014,0.0,0.0,7200.0,4.5,22,49,6.5,-0.9160221154999322,0.0,0.0,0.0,0.0,3.25
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,0.0,0.0,7200.0,7.0,173,126,6.6,0.13230263044735135,0.014804624153606949,0.23325908278012905,-0.050392778153798015,0.0,1.75
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,6.2,8,4,7.1,-0.8490940776985095,0.0,0.0,0.0,0.0,3.5
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,5.0,3600.0,4.4,40,19,6.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2014,0.0,0.0,3600.0,5.2,15,12,7.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,7.0,130,148,6.9,-0.6399439595690638,-0.5823596193149378,-0.6180258202177443,-0.4306750839160977,0.0,4.5
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,0.0,2.0,3600.0,6.2,31,5,5.0,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.5
0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2014,0.0,1.0,3600.0,4.4,48,36,6.8,1.1986844707535193e-16,0.0,0.0,-0.5060510924118161,0.0,1.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0.0,2.0,3600.0,6.8,138,115,6.8,1.1986844707535193e-16,0.0,0.0,-0.48821742170099697,0.0,3.75
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,0.0,3.0,3600.0,6.1,713,413,6.0,2.5777501654993324,2.225274017138466,2.9664022819812677,2.953857442868848,0.0,1.875
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,5.9,85,113,5.9,1.1986844707535193e-16,-0.6767563244951064,-0.6204940231753072,-0.5051050109626694,0.0,3.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,3.0,3600.0,7.7,8,0,6.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,3.0,3600.0,7.0,3,37,7.0,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.0,0.0,3600.0,5.7,258,137,5.7,0.16447957169803532,-0.2663959796375045,-0.07531763795040944,0.09120556748944036,0.0,1.5
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0.0,3.0,3600.0,6.3,1,0,6.3,1.1986844707535193e-16,0.0,0.0,-0.5069793015118321,0.0,3.5
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.0,134,194,6.4,-0.38252842956359207,-0.18464353917497667,-0.1881169261494314,-0.2081677964026977,0.0,2.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,0.0,1.0,3600.0,5.8,23,71,7.0,1.1986844707535193e-16,0.0,0.0,-0.5092258536082219,0.0,2.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2015,0.0,0.0,3600.0,5.3,154,73,5.8,-0.9359718190753562,0.0,0.0,0.0,0.0,1.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.4,254,207,6.7,-0.028582075806068474,2.7716814839164243,3.9282457664840376,1.585771991574081,0.0,3.4444444444444446
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,6.3,88,16,6.7,1.1986844707535193e-16,-0.6879806062950715,-0.6222555412081814,-0.5096723412326271,0.0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,0.0,1.0,3600.0,7.2,419,407,7.2,-0.5820254653178326,-0.44954856333279114,-0.6061216508560218,-0.21585380416017194,0.0,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1977,0.0,0.0,7200.0,8.2,16,5,6.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.75
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1961,0.0,0.0,0.0,7.9,5,2,7.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2015,0.0,0.0,3600.0,7.1,839,443,6.5,1.1986844707535193e-16,-0.5177757406594138,-0.6102808874550124,-0.38256050152035376,0.0,4.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,2.0,3600.0,7.5,20,59,7.4,1.1986844707535193e-16,-0.687058006008096,0.0,-0.5090054376993629,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2015,0.0,0.0,3600.0,5.6,293,285,7.0,1.1986844707535193e-16,-0.6846738209347337,-0.6141652217772889,-0.497614927646646,0.0,2.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,5.1,173,164,6.8,0.16447957169803532,-0.03899838178908521,0.2939185286621356,-0.1325998480725621,0.0,1.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2015,0.0,0.0,3600.0,6.9,166,277,7.2,-0.8973594895745355,-0.683885675784811,-0.6183845542100314,-0.5002975387896916,0.0,4.25
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,0.0,0.0,3600.0,5.3,386,251,6.3,-0.8008286658224836,-0.5531627482561827,-0.3913075808514717,-0.4173149957427194,0.0,3.5
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,5.4,91,59,7.3,-0.479059253315644,-0.6880725021196837,0.0,-0.5029373555451087,0.0,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,0.0,0.0,3600.0,6.5,24,8,5.5,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2007,0.0,0.0,3600.0,5.2,37,14,6.8,-0.6882093714450898,-0.6878317144084525,-0.6220284394469352,-0.5096144622612281,0.0,5.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,0.0,0.0,3600.0,8.1,13,5,6.6,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.5
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,0.0,0.0,3600.0,7.1,98,54,7.0,1.1986844707535193e-16,-0.685132398934285,-0.621606124851543,-0.5048294454652513,0.0,2.5
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1975,0.0,0.0,3600.0,7.8,8,3,7.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,0.0,0.0,0.0,7.9,12,5,7.5,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0.0,7.0,3600.0,7.3,2,0,5.9,1.1986844707535193e-16,0.0,0.0,-0.4659749438593863,0.0,5.0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,0.0,14.0,7200.0,8.0,1500,583,6.7,2.5133962829979644,3.6002914536413493,2.9480186113845908,4.0924017170526525,0.21428571428571427,4.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.0,0.0,3600.0,5.1,100,51,7.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,1.5
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,0.0,0.0,0.0,8.0,128,77,8.0,-0.942407207325493,0.0,0.0,0.0,0.0,3.7142857142857144
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0.0,3.0,7200.0,7.4,3,0,5.3,1.1986844707535193e-16,0.0,0.0,-0.4648726891675291,0.0,4.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,18.0,7200.0,7.3,190,357,6.8,1.1986844707535193e-16,-0.6374364759794361,-0.6176559086633809,-0.3384760353330888,0.0,3.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.0,9.0,3600.0,5.6,196,74,7.0,-0.31817454706222414,0.0,0.0,-0.483195824335759,0.0,0.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.1,46,37,6.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1979,0.0,0.0,7200.0,8.4,16,2,7.1,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,0.0,6.0,3600.0,7.6,12,9,5.1,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0.0,5.0,7200.0,7.2,115,8,5.1,1.1986844707535193e-16,0.0,0.0,-0.5032772512824563,0.0,4.5
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,7200.0,7.0,567,269,6.9,1.129787809218554,1.392389586817322,1.2896066191263778,1.2100960885836771,0.0,3.6875
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,0.0,0.0,7200.0,6.2,451,289,7.0,0.16447957169803532,1.3808812633776464,1.3561013441655472,0.5177492630817173,0.0,3.2
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1983,0.0,27.0,3600.0,5.5,41,43,4.4,-0.9279275837626852,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,77.0,3600.0,7.0,3,11,6.7,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,0.0,1.0,3600.0,5.4,284,150,6.8,0.22883345419940324,-0.29268501899656246,0.01303145646052176,-0.3181846064596516,0.0,0.5
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,7200.0,5.9,149,79,5.9,1.129787809218554,-0.68679604189438,-0.6207947653455272,0.38500996869408566,0.0,2.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.5,202,226,6.0,0.0035948654446154894,-0.08061521290512007,0.053337416556165515,-0.15023718566428598,0.0,2.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,7200.0,8.1,28,7,8.0,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,6.0,3600.0,4.5,13,7,6.5,-0.9295364308252194,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0.0,7.0,3600.0,6.3,8,18,6.5,1.1986844707535193e-16,0.0,0.0,-0.49075991479450803,0.0,5.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953,0.0,0.0,0.0,8.6,60,12,7.2,1.1986844707535193e-16,-0.6879095864984406,-0.6219822826905962,-0.5096447335981796,0.0,4.0
0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,8.1,1200,499,6.6,4.66925134679379,6.012449803749627,5.3236908828133345,5.757961626160131,0.0,3.813953488372093
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,7.0,33,152,6.6,1.1986844707535193e-16,-0.6637492824710699,-0.61990226988891,-0.499432266046925,0.0,3.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0.0,0.0,3600.0,7.4,4,0,6.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,2.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,7200.0,7.4,196,280,7.2,-0.6399439595690638,-0.45256094413305337,-0.48325611325246176,-0.3007300134553441,0.0,4.333333333333333
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0.0,0.0,7200.0,6.5,542,438,7.0,4.186597228033531,4.600730770636155,6.127535713845124,4.303452733901651,0.0,3.7
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0.0,0.0,3600.0,5.6,557,256,6.3,1.8698574579842853,0.7901738702326652,0.9559824940410434,1.277298675550548,0.0,2.5833333333333335
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,0.0,0.0,7200.0,7.2,954,463,7.2,4.830136053047211,3.705495971372617,4.269259838110631,5.445538922358533,0.0,3.6785714285714284
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,0.0,0.0,3600.0,6.5,11,22,6.0,1.1986844707535193e-16,0.0,0.0,-0.47374210332054933,0.0,4.0
0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1978,0.0,0.0,3600.0,2.1,331,96,7.1,-0.9295364308252194,0.0,0.0,0.0,0.0,0.5
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,0.0,0.0,3600.0,6.8,243,307,6.5,-0.6077670183183799,-0.35519051259651974,-0.4626939358070962,-0.2955235551363166,0.0,3.0
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0.0,0.0,3600.0,6.5,362,285,6.2,1.4515572217253938,6.227642209310647,6.238451582834275,6.016891389212749,0.0,3.0714285714285716
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2005,0.0,0.0,7200.0,8.1,4,7,6.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2015,0.0,1.0,3600.0,6.5,264,198,6.9,-0.12511289955812036,-0.45765492024138665,-0.26751055782475736,-0.27762965555764274,0.0,2.75
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,5.9,236,229,6.9,1.9342113404856531,-0.174402345577595,0.08815953319640105,0.5625659993319173,0.0,3.3333333333333335
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.2,391,274,6.5,-0.479059253315644,0.11391615772528156,0.44850204241658675,-0.06058131616940564,0.0,3.5
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.0,0.0,7200.0,5.9,2500,696,6.3,4.66925134679379,5.415048902719272,8.166866594847763,4.957771053699752,-0.6999999999999998,2.9166666666666665
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.0,0.0,7200.0,5.2,1000,389,6.2,4.347481934286951,1.2481830543417192,2.0756012780243607,2.3340743033543303,0.0,2.375
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,0.0,0.0,7200.0,7.0,897,493,6.6,4.99102075930063,2.293937901446116,3.273130233944371,1.9968414000708794,0.0,3.466666666666667
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0.0,0.0,7200.0,7.4,32,5,4.9,1.1986844707535193e-16,0.0,0.0,-0.5071912446573834,0.0,4.5
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000,0.0,0.0,3600.0,8.0,26,12,7.7,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,0.0,0.0,3600.0,7.2,36,20,5.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.5
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1979,0.0,0.0,3600.0,6.6,7,11,5.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,4.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.3,296,286,6.5,1.226318632970606,0.8414027417754523,1.5803646621480185,1.0655802808103059,0.0,2.7777777777777777
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,0.0,1.0,3600.0,6.0,144,88,7.5,1.1986844707535193e-16,-0.6878079097290637,0.0,-0.4637484899457266,0.0,3.0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,3.0,3600.0,6.4,404,344,6.2,1.4193802804747098,5.620537278161895,6.985737358006235,7.951660340421158,0.0,3.1666666666666665
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,0.0,13.0,3600.0,4.6,54,10,4.5,-0.8651825483238516,0.0,0.0,0.0,0.0,3.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1996,0.0,6.0,3600.0,4.1,18,10,4.0,1.1986844707535193e-16,0.0,0.0,0.0,0.0,1.5
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.7,534,339,7.2,5.47367487806089,1.622577982949579,1.9516797895564073,1.914637752827388,0.0,3.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,21.0,7200.0,6.9,401,426,6.2,0.7436645142103466,0.48657208691952375,0.8654719221259987,0.21985161227033664,0.0,2.5
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,1.0,7200.0,6.8,1300,441,7.1,6.921637234341668,3.0678954061329335,4.006242663152371,5.9174721086219275,0.0,3.0588235294117645
0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,0.0,2.0,3600.0,6.8,33,18,6.8,1.1986844707535193e-16,0.0,0.0,-0.5097517633541419,0.0,3.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,0.0,0.0,0.0,3.5,11,3,3.5,1.1986844707535193e-16,0.0,0.0,0.0,0.0,0.5
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,0.0,17.0,3600.0,4.0,88,69,4.7,-0.8844887130742619,0.0,0.0,-0.5097401598281648,0.0,1.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0.0,1.0,3600.0,6.3,12,8,6.4,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,0.0,3.0,3600.0,6.6,18,7,6.7,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0.0,32.0,3600.0,6.7,9,4,7.2,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,0.0,1.0,0.0,5.8,12,2,6.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,0.0,2.0,3600.0,7.9,5,0,6.9,1.1986844707535193e-16,0.0,0.0,0.0,0.0,1.5
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,0.0,1.0,3600.0,8.6,5,0,7.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0.0,1.0,3600.0,8.5,17,0,7.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2008,0.0,0.0,3600.0,7.8,15,13,5.8,1.1986844707535193e-16,0.0,0.0,-0.5061778773531997,0.0,3.75
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0.0,0.0,0.0,8.2,24,3,7.9,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,0.0,0.0,3600.0,7.3,9,5,5.6,1.1986844707535193e-16,-0.5435104951927971,-0.4973107140569519,-0.45351225341075657,0.0,3.5
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0.0,0.0,3600.0,6.4,5,5,6.7,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,7.1,4,1,7.1,1.1986844707535193e-16,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,0.0,0.0,3600.0,5.4,25,52,6.9,-0.9597827556008623,-0.6874251575181964,-0.6217731965294025,-0.5094564207778572,0.0,4.5
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,0.0,3.0,0.0,6.8,5,1,5.3,1.1986844707535193e-16,0.0,0.0,0.0,0.0,5.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,7200.0,7.2,478,455,7.3,0.0035948654446154894,-0.35464585852835817,-0.5884997639900337,-0.258401978103701,0.0,3.75
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.6,280,306,6.8,-0.479059253315644,-0.6673347965970906,-0.6181984806766421,-0.39063697157586447,0.0,2.5
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,6.1,440,236,6.8,0.03577180669529945,0.4172702447136152,0.34249818595708986,0.27277932994356036,0.0,3.4166666666666665
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2014,0.0,0.0,3600.0,6.3,388,119,5.8,1.1986844707535193e-16,0.0,0.0,0.0,0.0,3.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,1.0,3600.0,4.6,37,81,6.5,1.1986844707535193e-16,0.0,0.0,-0.5095028567752108,0.0,1.5
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,1.0,3600.0,4.8,70,16,6.6,1.1986844707535193e-16,0.0,0.0,-0.5096803907226601,0.0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0.0,0.0,3600.0,5.6,39,27,6.4,-0.31817454706222414,-0.6881007373229967,-0.6225879750544063,-0.5088893367592564,0.0,2.25
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,0.0,0.0,3600.0,5.4,6,11,7.0,1.1986844707535193e-16,0.0,0.0,0.0,0.0,2.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,0.0,8.0,3600.0,5.6,38,28,7.4,-0.7042978420704317,0.0,0.0,-0.5091522989300313,0.0,1.5
